Team,FGM,Att,FG,1-19 >,20-29 >,30-39 >,40-49 >,50-59 >,60+ >,FGPct,XPM,XP,KRet,PRet,KO,Yds,TB,Ret,RetPct,OSK,OSKPct,OOB,TD,Cmp,CmpPct,Yds/Att,Pass,INT,Rate,1st,1stPct,20+,40+,Sck,SckY,Avg,FC,FUM
Falcons,25.0,530.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,343.0,64.7,7.8,4146.0,12.0,92.4,200.0,37.7,55.0,9.0,24.0,156.0,8.7,17.0,2.0
Jaguars,25.0,527.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,316.0,60.0,7.0,3716.0,13.0,84.4,193.0,36.6,42.0,7.0,24.0,123.0,8.7,17.0,2.0
Vikings,25.0,527.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,25.0,357.0,67.7,7.5,3929.0,8.0,99.1,196.0,37.2,53.0,9.0,27.0,176.0,8.7,17.0,2.0
Texans,25.0,525.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,28.0,299.0,57.0,6.9,3644.0,17.0,82.8,180.0,34.3,53.0,6.0,54.0,366.0,8.7,17.0,2.0
Rams,25.0,518.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,28.0,320.0,61.8,7.8,4023.0,7.0,98.3,185.0,35.7,57.0,13.0,28.0,192.0,8.7,17.0,2.0
Bengals,25.0,510.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,25.0,304.0,59.6,6.6,3386.0,12.0,86.0,165.0,32.4,34.0,9.0,40.0,264.0,8.7,17.0,2.0
Jets,25.0,510.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,19.0,323.0,63.3,6.9,3501.0,12.0,86.1,157.0,30.8,46.0,8.0,47.0,319.0,8.7,17.0,2.0
Panthers,25.0,501.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,22.0,293.0,58.5,6.6,3319.0,16.0,79.8,167.0,33.3,46.0,5.0,35.0,242.0,8.7,17.0,2.0
Titans,25.0,496.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,14.0,306.0,61.7,6.8,3394.0,17.0,77.1,157.0,31.6,39.0,6.0,35.0,203.0,8.7,17.0,2.0
Cowboys,25.0,493.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,22.0,309.0,62.7,6.8,3326.0,13.0,86.3,162.0,32.9,34.0,8.0,32.0,185.0,8.7,17.0,2.0
Colts,25.0,487.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,13.0,285.0,58.5,6.6,3226.0,9.0,79.6,148.0,30.4,36.0,9.0,56.0,334.0,8.7,17.0,2.0
Bills,25.0,476.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,16.0,289.0,60.7,6.5,3086.0,10.0,82.1,149.0,31.3,40.0,4.0,47.0,261.0,8.7,17.0,2.0
Bears,25.0,473.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,13.0,291.0,61.5,6.5,3085.0,12.0,79.1,144.0,30.4,30.0,4.0,39.0,274.0,8.7,17.0,2.0
Lions,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,2.0,80.0,517.0,26.0,37.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,6.0,2.0,36.0,237.5,14.0,22.0,4.0
