Team,Att,Cmp,CmpPct,Yds/Att,Yds,TD,INT,1st,1stPct,Sck,Rush,YPC,RushPct,RushPct2,FR,SFTY,3rd,3rdPct,4th,4thPct,Scrm,FF,FRPct,INTPct,INTPct2
Chargers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,98.0,4.2,23.9,22.6,0.0,0.0,208.0,83.0,16.0,11.0,1025.0,15.0,0.0,1.0,196.0
Redskins,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,109.0,4.2,25.8,22.6,0.0,0.0,208.0,97.0,16.0,9.0,1050.0,15.0,0.0,1.0,196.0
Lions,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,99.0,4.2,25.4,22.6,0.0,0.0,198.0,90.0,8.0,3.0,964.0,15.0,0.0,1.0,196.0
Cowboys,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,79.0,4.2,23.2,22.6,0.0,0.0,197.0,77.0,14.0,9.0,1009.0,15.0,0.0,1.0,196.0
Dolphins,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,109.0,4.2,23.5,22.6,0.0,0.0,213.0,77.0,16.0,9.0,1088.0,15.0,0.0,1.0,196.0
Bears,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,99.0,4.2,22.2,22.6,0.0,0.0,210.0,85.0,14.0,10.0,1012.0,15.0,0.0,1.0,196.0
Falcons,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,95.0,4.2,25.7,22.6,0.0,0.0,213.0,89.0,25.0,18.0,1059.0,15.0,0.0,1.0,196.0
Cardinals,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,13.0,0.0,212.0,82.0,16.0,8.0,1015.0,21.0,1.0,1.0,196.0
Raiders,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,14.0,0.0,212.0,82.0,16.0,8.0,1015.0,20.0,0.0,1.0,196.0
Panthers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,10.0,0.0,212.0,82.0,16.0,8.0,1015.0,18.0,2.0,1.0,196.0
Cowboys,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,11.0,0.0,212.0,82.0,16.0,8.0,1015.0,18.0,0.0,1.0,196.0
Falcons,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,10.0,0.0,212.0,82.0,16.0,8.0,1015.0,17.0,2.0,1.0,196.0
Redskins,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,7.0,0.0,212.0,82.0,16.0,8.0,1015.0,17.0,0.0,1.0,196.0
Broncos,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,13.0,0.0,212.0,82.0,16.0,8.0,1015.0,16.0,1.0,1.0,196.0
Chiefs,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,15.0,0.0,212.0,82.0,16.0,8.0,1015.0,16.0,1.0,1.0,196.0
Dolphins,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,9.0,0.0,212.0,82.0,16.0,8.0,1015.0,16.0,0.0,1.0,196.0
Patriots,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,9.0,0.0,212.0,82.0,16.0,8.0,1015.0,16.0,0.0,1.0,196.0
Steelers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,10.0,0.0,212.0,82.0,16.0,8.0,1015.0,16.0,1.0,1.0,196.0
Seahawks,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,8.0,0.0,212.0,82.0,16.0,8.0,1015.0,16.0,1.0,1.0,196.0
Buccaneers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,12.0,0.0,212.0,82.0,16.0,8.0,1015.0,16.0,0.0,1.0,196.0
Colts,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,9.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,1.0,1.0,196.0
Giants,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,8.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,2.0,1.0,196.0
Eagles,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,10.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
49ers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,10.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Ravens,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,10.0,0.0,212.0,82.0,16.0,8.0,1015.0,14.0,1.0,1.0,196.0
Jets,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,4.0,0.0,212.0,82.0,16.0,8.0,1015.0,14.0,0.0,1.0,196.0
Chargers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,10.0,0.0,212.0,82.0,16.0,8.0,1015.0,14.0,2.0,1.0,196.0
Vikings,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,13.0,0.0,212.0,82.0,16.0,8.0,1015.0,13.0,2.0,1.0,196.0
Rams,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,8.0,0.0,212.0,82.0,16.0,8.0,1015.0,12.0,1.0,1.0,196.0
Bills,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,6.0,0.0,212.0,82.0,16.0,8.0,1015.0,11.0,2.0,1.0,196.0
Bears,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,3.0,0.0,212.0,82.0,16.0,8.0,1015.0,11.0,1.0,1.0,196.0
Saints,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,12.0,0.0,212.0,82.0,16.0,8.0,1015.0,11.0,0.0,1.0,196.0
Jaguars,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,6.0,0.0,212.0,82.0,16.0,8.0,1015.0,10.0,0.0,1.0,196.0
Packers,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,8.0,0.0,212.0,82.0,16.0,8.0,1015.0,9.0,0.0,1.0,196.0
Lions,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,4.0,0.0,212.0,82.0,16.0,8.0,1015.0,8.0,0.0,1.0,196.0
Texans,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,6.0,0.0,212.0,82.0,16.0,8.0,1015.0,7.0,0.0,1.0,196.0
Bengals,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,3.0,0.0,212.0,82.0,16.0,8.0,1015.0,6.0,0.0,1.0,196.0
Browns,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,3.0,0.0,212.0,82.0,16.0,8.0,1015.0,6.0,0.0,1.0,196.0
Titans,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,6.0,0.0,212.0,82.0,16.0,8.0,1015.0,4.0,1.0,1.0,196.0
Ravens,493.0,333.0,61.5,6.5,3583.0,18.0,18.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,178.0
Chiefs,493.0,333.0,61.5,6.5,3583.0,18.0,18.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,4.0,271.0
Chargers,493.0,333.0,61.5,6.5,3583.0,18.0,18.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,3.0,292.0
Panthers,493.0,333.0,61.5,6.5,3583.0,18.0,17.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,204.0
Bengals,493.0,333.0,61.5,6.5,3583.0,18.0,17.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,138.0
Packers,493.0,333.0,61.5,6.5,3583.0,18.0,17.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,209.0
Giants,493.0,333.0,61.5,6.5,3583.0,18.0,17.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,174.0
Buccaneers,493.0,333.0,61.5,6.5,3583.0,18.0,17.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,4.0,234.0
Raiders,493.0,333.0,61.5,6.5,3583.0,18.0,16.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,147.0
Dolphins,493.0,333.0,61.5,6.5,3583.0,18.0,16.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,186.0
Eagles,493.0,333.0,61.5,6.5,3583.0,18.0,16.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,3.0,207.0
Broncos,493.0,333.0,61.5,6.5,3583.0,18.0,14.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,3.0,367.0
Vikings,493.0,333.0,61.5,6.5,3583.0,18.0,14.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,2.0,253.0
Cardinals,493.0,333.0,61.5,6.5,3583.0,18.0,14.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,2.0,263.0
Patriots,493.0,333.0,61.5,6.5,3583.0,18.0,13.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,109.0
Steelers,493.0,333.0,61.5,6.5,3583.0,18.0,13.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,133.0
Redskins,493.0,333.0,61.5,6.5,3583.0,18.0,13.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,186.0
Falcons,493.0,333.0,61.5,6.5,3583.0,18.0,12.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,3.0,279.0
Bills,493.0,333.0,61.5,6.5,3583.0,18.0,12.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,207.0
Titans,493.0,333.0,61.5,6.5,3583.0,18.0,12.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,68.0
Texans,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,132.0
Seahawks,493.0,333.0,61.5,6.5,3583.0,18.0,11.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,72.0
Browns,493.0,333.0,61.5,6.5,3583.0,18.0,10.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,146.0
Lions,493.0,333.0,61.5,6.5,3583.0,18.0,10.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,96.0
Rams,493.0,333.0,61.5,6.5,3583.0,18.0,10.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,71.0
49ers,493.0,333.0,61.5,6.5,3583.0,18.0,10.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,96.0
Cowboys,493.0,333.0,61.5,6.5,3583.0,18.0,9.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,75.0
Saints,493.0,333.0,61.5,6.5,3583.0,18.0,9.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,109.0
Bears,493.0,333.0,61.5,6.5,3583.0,18.0,8.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,73.0
Colts,493.0,333.0,61.5,6.5,3583.0,18.0,8.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,100.0
Jets,493.0,333.0,61.5,6.5,3583.0,18.0,8.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,0.0,141.0
Jaguars,493.0,333.0,61.5,6.5,3583.0,18.0,7.0,185.0,34.0,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,104.0
Giants,561.0,347.0,61.8,7.2,4038.0,32.0,13.0,189.0,33.7,27.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
49ers,544.0,344.0,63.2,6.9,3764.0,27.0,10.0,198.0,36.4,30.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Buccaneers,549.0,371.0,67.6,7.6,4169.0,22.0,13.0,202.0,36.8,22.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Dolphins,528.0,339.0,64.2,6.8,3603.0,26.0,9.0,190.0,36.0,30.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cardinals,564.0,343.0,60.8,6.3,3541.0,24.0,15.0,187.0,33.2,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Steelers,499.0,297.0,59.5,6.4,3217.0,20.0,16.0,157.0,31.5,56.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Patriots,590.0,367.0,62.2,6.8,4020.0,24.0,12.0,204.0,34.6,42.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chargers,524.0,329.0,62.8,6.0,3156.0,17.0,18.0,153.0,29.2,43.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Browns,525.0,360.0,68.6,7.0,3684.0,28.0,7.0,189.0,36.0,34.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Lions,570.0,366.0,64.2,6.8,3892.0,21.0,19.0,205.0,36.0,35.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Ravens,569.0,333.0,58.5,6.0,3421.0,18.0,22.0,179.0,31.5,41.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Broncos,491.0,294.0,59.9,6.5,3210.0,29.0,10.0,166.0,33.8,33.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Eagles,601.0,363.0,60.4,6.0,3637.0,24.0,19.0,177.0,29.4,38.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Packers,513.0,348.0,67.8,7.4,3789.0,30.0,11.0,211.0,41.1,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Raiders,530.0,361.0,68.1,7.3,3858.0,24.0,5.0,187.0,35.3,31.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Seahawks,554.0,325.0,58.7,6.0,3347.0,19.0,14.0,181.0,32.7,39.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chiefs,570.0,325.0,57.0,6.9,3952.0,23.0,16.0,204.0,35.8,31.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Redskins,531.0,306.0,57.6,6.4,3420.0,23.0,16.0,171.0,32.2,42.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Saints,554.0,329.0,59.4,6.5,3597.0,22.0,20.0,172.0,31.0,42.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Falcons,553.0,362.0,65.5,6.2,3429.0,22.0,8.0,197.0,35.6,39.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jaguars,509.0,289.0,56.8,5.3,2718.0,17.0,21.0,143.0,28.1,55.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Vikings,555.0,324.0,58.4,5.6,3078.0,13.0,14.0,168.0,30.3,37.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Texans,501.0,321.0,64.1,7.6,3799.0,30.0,11.0,176.0,35.1,32.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Rams,555.0,324.0,58.4,6.3,3475.0,21.0,18.0,181.0,32.6,48.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bengals,561.0,336.0,59.9,6.0,3379.0,20.0,11.0,173.0,30.8,41.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jets,558.0,329.0,59.0,6.7,3749.0,30.0,11.0,191.0,34.2,28.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Panthers,550.0,351.0,63.8,6.7,3665.0,25.0,10.0,187.0,34.0,50.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Titans,605.0,369.0,61.0,6.3,3828.0,27.0,12.0,231.0,38.2,43.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cowboys,559.0,371.0,66.4,6.1,3425.0,28.0,10.0,181.0,32.4,38.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Colts,513.0,320.0,62.4,7.7,3946.0,23.0,13.0,192.0,37.4,25.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bills,573.0,370.0,64.6,6.4,3688.0,14.0,18.0,199.0,34.7,27.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bears,529.0,343.0,64.8,6.4,3376.0,18.0,8.0,180.0,34.0,42.0,560.5,4.2,41.7,22.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jaguars,429.0,333.0,61.5,6.5,3583.0,9.0,11.0,185.0,34.0,37.0,1860.0,4.3,91.0,21.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Vikings,364.0,333.0,61.5,6.5,3583.0,10.0,11.0,185.0,34.0,37.0,1337.0,3.7,59.0,16.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Panthers,353.0,333.0,61.5,6.5,3583.0,7.0,11.0,185.0,34.0,37.0,1409.0,4.0,69.0,19.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bills,466.0,333.0,61.5,6.5,3583.0,22.0,11.0,185.0,34.0,37.0,1994.0,4.3,121.0,26.0,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cowboys,403.0,333.0,61.5,6.5,3583.0,7.0,11.0,185.0,34.0,37.0,1664.0,4.1,96.0,23.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Eagles,337.0,333.0,61.5,6.5,3583.0,7.0,11.0,185.0,34.0,37.0,1267.0,3.8,62.0,18.4,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Ravens,435.0,333.0,61.5,6.5,3583.0,12.0,11.0,185.0,34.0,37.0,1780.0,4.1,87.0,20.0,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Broncos,428.0,333.0,61.5,6.5,3583.0,9.0,11.0,185.0,34.0,37.0,1430.0,3.3,68.0,15.9,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Rams,417.0,333.0,61.5,6.5,3583.0,15.0,11.0,185.0,34.0,37.0,1957.0,4.7,86.0,20.6,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Colts,488.0,333.0,61.5,6.5,3583.0,15.0,11.0,185.0,34.0,37.0,1927.0,4.0,99.0,20.3,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Texans,440.0,333.0,61.5,6.5,3583.0,14.0,11.0,185.0,34.0,37.0,1747.0,4.0,88.0,20.0,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Patriots,390.0,333.0,61.5,6.5,3583.0,6.0,11.0,185.0,34.0,37.0,1836.0,4.7,98.0,25.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Saints,406.0,333.0,61.5,6.5,3583.0,11.0,11.0,185.0,34.0,37.0,1787.0,4.4,92.0,22.7,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Titans,398.0,333.0,61.5,6.5,3583.0,5.0,11.0,185.0,34.0,37.0,1420.0,3.6,68.0,17.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Steelers,385.0,333.0,61.5,6.5,3583.0,14.0,11.0,185.0,34.0,37.0,1693.0,4.4,89.0,23.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Falcons,402.0,333.0,61.5,6.5,3583.0,9.0,11.0,185.0,34.0,37.0,1665.0,4.1,97.0,24.1,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Jets,466.0,333.0,61.5,6.5,3583.0,13.0,11.0,185.0,34.0,37.0,1887.0,4.0,88.0,18.9,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Bears,432.0,333.0,61.5,6.5,3583.0,10.0,11.0,185.0,34.0,37.0,1730.0,4.0,85.0,19.7,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chargers,430.0,333.0,61.5,6.5,3583.0,11.0,11.0,185.0,34.0,37.0,2098.0,4.9,99.0,23.0,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Cardinals,406.0,333.0,61.5,6.5,3583.0,12.0,11.0,185.0,34.0,37.0,1434.0,3.5,68.0,16.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Seahawks,452.0,333.0,61.5,6.5,3583.0,14.0,11.0,185.0,34.0,37.0,1824.0,4.0,90.0,19.9,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
49ers,491.0,333.0,61.5,6.5,3583.0,13.0,11.0,185.0,34.0,37.0,1861.0,3.8,108.0,22.0,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Chiefs,443.0,333.0,61.5,6.5,3583.0,15.0,11.0,185.0,34.0,37.0,1890.0,4.3,112.0,25.3,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Redskins,472.0,333.0,61.5,6.5,3583.0,13.0,11.0,185.0,34.0,37.0,2146.0,4.6,105.0,22.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Giants,464.0,333.0,61.5,6.5,3583.0,10.0,11.0,185.0,34.0,37.0,1933.0,4.2,101.0,21.8,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
Buccaneers,440.0,333.0,61.5,6.5,3583.0,17.0,11.0,185.0,34.0,37.0,1880.0,4.3,102.0,23.2,0.0,0.0,212.0,82.0,16.0,8.0,1015.0,15.0,0.0,1.0,196.0
